epoch,train_loss,test_rmse,test_mse,test_pearson,test_spearman,test_ci
43,0.6282725016276042,0.817452267119437,0.6682282,0.7155068223884712,0.5969984376819014,0.8105360180330535
44,0.5037279923756918,0.9362938751717067,0.8766462,0.7224042744214831,0.5744123113428266,0.7983891485143187
45,0.4756472984949748,0.7501545985147469,0.5627319,0.7180312717721854,0.5663622104056838,0.7943014822983201
46,0.48493200838565825,0.8565945120183875,0.73375416,0.7293786931191912,0.6062872889917836,0.8162498877286527
47,0.46285847425460813,0.7650937163849175,0.5853684,0.7368468153168645,0.571449420945233,0.7971754309538138
48,0.4903551429510117,0.7397260707247856,0.54719466,0.7277690960467734,0.5821658834074438,0.8016461056779033
49,0.47887258032957714,0.6961876580015305,0.48467726,0.7278234555443587,0.6247151807270612,0.8254171647162116
50,0.4564921180407206,0.8445081483573186,0.713194,0.7341152976926922,0.5886875166548473,0.8062315246864414
51,0.46185354391733807,0.9218473591944152,0.84980255,0.7338523258287958,0.5891096190628609,0.8057677995092901
52,0.44712030788262686,0.8009732272142177,0.6415581,0.760557761236737,0.6317427864997711,0.8303007210293433
53,0.4388390193382899,0.6837912138071789,0.46757042,0.73380081021803,0.6071077395655561,0.8153190741798059
54,0.45762007037798563,0.7474035380073779,0.55861205,0.7498620825593287,0.6078479605275617,0.8163911418995086
55,0.43351355791091917,0.8348241504365453,0.69693136,0.750747708212759,0.6123922864877067,0.8189046352338548
56,0.41491829852263135,0.7641252503634142,0.5838874,0.7529716569621336,0.6232520342869167,0.8250325735283353
57,0.42351167698701225,0.6731442062839801,0.45312312,0.7412754903193479,0.6243160020371806,0.8252292214916837
58,0.45970169206460315,1.104552195678645,1.2200356,0.7084956641251915,0.5199619272769929,0.7687129133613388
59,0.4631712923447291,0.9136410255002634,0.8347399,0.7477771153334198,0.6376941978923799,0.8327089661579539
60,0.46810664037863414,0.6702526821664759,0.44923866,0.7228605333225642,0.5471197310658946,0.7835103758508387
61,0.4517807235320409,0.8438605836527688,0.7121007,0.745128211032769,0.590100388762065,0.8060081690017129
62,0.4423140992720922,0.7954943420933047,0.63281125,0.7412567554513478,0.5764442548548026,0.7993935566731912
63,0.4231863727172216,0.8543525276493623,0.72991824,0.7571223749534958,0.6118030349470578,0.8191268039087443
64,0.42337985038757325,0.8458397382734864,0.71544486,0.7526940294260157,0.6107808644076286,0.8174224556147346
65,0.44618253111839296,0.6390594566291402,0.408397,0.7731656238738677,0.6489477839154114,0.8400518090227783
66,0.41212251484394075,0.7897391864148594,0.623688,0.7656506675675507,0.6385811872469183,0.8337501716218393
67,0.41666111747423806,0.7692233016495263,0.5917045,0.7387440740044476,0.5864139829607304,0.8046045298669481
68,0.3998782346645991,0.8750748261746372,0.76575595,0.7509385563827045,0.6331915612173292,0.8301628300530316
69,0.3995743105808894,0.8707833528245157,0.75826365,0.7506909913146452,0.6153058184229534,0.8204481436946631
70,0.41169894536336266,0.6573543112676915,0.4321147,0.7720299585190996,0.6637145359085412,0.8484067756104297
71,0.42929980208476387,0.8788275111214339,0.7723378,0.7472546148450393,0.5903142769710388,0.8075740328144914
72,0.3938266436258952,0.8869929960871024,0.7867566,0.7655078301135542,0.6335177426120644,0.8311605118228158
73,0.3881279389063517,0.7643078353581029,0.58416647,0.7718297799519994,0.6377150544989448,0.8335007017206499
74,0.38389335870742797,0.6182591514311158,0.38224438,0.7786243569600644,0.677787240250747,0.8561761506774463
75,0.4169856439034144,0.7720404057750225,0.5960464,0.7661874989686066,0.6475321645557913,0.839078263119723
76,0.38110781013965606,0.8767746571711286,0.7687338,0.7468445569676426,0.5958928703893559,0.8095225094654143
77,0.4024034758408864,0.7651387052138979,0.58543724,0.744177472734865,0.5797687062291828,0.8013691367154409
78,0.40182044804096223,0.6984458359598498,0.4878266,0.7849366770413704,0.6660728325006771,0.8498276263878618
79,0.40857733686765035,0.8424946665382795,0.70979726,0.7283951272594329,0.5670975443130446,0.7933532592718328
80,0.40642709732055665,0.7424075553321531,0.551169,0.7407537200967587,0.5747532084912649,0.7991583308900714
81,0.38770997722943623,0.7164346886900556,0.51327866,0.7536290595680952,0.606819552526889,0.8149152929995304
82,0.4016398360331853,0.7161570507673792,0.5128809,0.7604476337023746,0.6222124437988743,0.8246665788279386
83,0.43933225572109225,0.6314257273304807,0.39869845,0.7700554244847552,0.6530070547460208,0.8416427978771516
84,0.5069353888432185,0.9839399375437059,0.9681378,0.7577793600731507,0.605692433475345,0.8154856512272297
85,0.41863746494054793,0.8195225499712295,0.6716172,0.7798018885326025,0.6447719510381442,0.8374417722215166
86,0.37636406123638155,0.7658208479778478,0.5864816,0.7742361558057798,0.6584716280420333,0.8451013488784141
87,0.3786180088917414,0.7281248461023259,0.5301658,0.7692609874682531,0.6488158526655705,0.8391947879189304
88,0.37466496229171753,0.6243525012051352,0.38981605,0.7673516358933407,0.6407660265097288,0.8348323289251744
89,0.4216026375691096,0.7650958198176895,0.5853716,0.771456131691419,0.6493445796360523,0.8398292446779425
90,0.37329460978507994,0.7450329894243999,0.55507416,0.7638847188435799,0.6331545688684556,0.8310281602257534
91,0.3639985789855321,0.8343762587062756,0.69618374,0.7469253800272646,0.5851758108572316,0.8035931974840139
92,0.42083564897378284,0.6353767153161232,0.40370357,0.7720294225300524,0.6467327595533834,0.8387023766706669
93,0.3742914408445358,0.8270677619512438,0.6840411,0.7716456226172799,0.6416462468416152,0.8362893835026999
94,0.3770328889290492,0.5999354367487444,0.35992253,0.7807914886777291,0.660234622951507,0.8463168469536777
95,0.40349902510643004,0.6234848014077337,0.3887333,0.7845774129498394,0.6668358637777415,0.8503263683552673
96,0.39229354858398435,0.7126267872486677,0.50783694,0.7565857326545856,0.6042245038995198,0.8150872115912302
97,0.3716022352377574,0.8642319152745164,0.7468968,0.7695853457915539,0.6457052068342711,0.8375701671191152
98,0.37706570625305175,0.6450521040726372,0.41609222,0.7859219494137474,0.6611600875798326,0.8462032896790681
99,0.37041165232658385,0.6983016195546412,0.48762515,0.7784145671578754,0.6683905252741383,0.850407282859301
100,0.3661323924859365,0.7636950164956999,0.5832301,0.7710114973164779,0.6315514977716037,0.8291888884800299
101,0.36393604477246605,0.7116816891045817,0.5064908,0.7916970088862743,0.6821539217803773,0.8586480986674232
102,0.36238572001457214,0.9139999955154352,0.835396,0.7805382776066451,0.6604901595214534,0.8468844354917524
103,0.3752018213272095,0.6113806753758934,0.37378633,0.7852771741726925,0.6770344461300964,0.8557155908598659
104,0.39040605823198954,0.7253904015002012,0.52619123,0.7529349615142397,0.5879651670540049,0.8058334807203884
105,0.3611517290274302,0.6855740446700489,0.47001177,0.7764844484800366,0.6666910370689652,0.8497579884772998
106,0.36095437705516814,0.7751284523616214,0.6008241,0.7617086804075777,0.6233337192013726,0.8255107406585294
107,0.3713743398586909,0.6443254546867693,0.4151553,0.7707055710590374,0.6492919305603716,0.8396612827857064
108,0.4021368940671285,0.7366513218367539,0.54265517,0.776455881835189,0.6710966795846726,0.8515782680655973
109,0.36150338252385456,0.833015254033291,0.6939144,0.7560117527612006,0.6099726665271449,0.8172966325717874
110,0.35362759927908577,0.6667463483477999,0.4445507,0.7830119655166514,0.6427108091049496,0.8358945048962177
111,0.3658957153558731,0.6654626782711973,0.44284058,0.773580674705469,0.6435800672925982,0.836925027271551
112,0.3677281220753988,0.7870405749218612,0.61943287,0.7820574634033065,0.6587395426044036,0.8453415205358638
113,0.36294236878554026,0.8455325829077774,0.71492535,0.7754351134225941,0.6570465753173139,0.8448259625957373
114,0.3696394205093384,0.610394432088223,0.37258136,0.7874751926107614,0.6574256615963836,0.8447614683944782
115,0.37255769968032837,0.8205527180944254,0.67330676,0.7760737392248838,0.6359610187944378,0.8324757187245658
116,0.37496258815129596,0.8654541356536188,0.74901086,0.7780872425910482,0.6778681472628941,0.8566491740983374
117,0.37809840639432274,0.7806590324661646,0.6094285,0.7847442649095139,0.6657146491266153,0.8497922139276612
118,0.3669325520594915,0.603079678507739,0.3637051,0.7864234528264067,0.6681190415290348,0.8508102726996838
119,0.39570527523756027,0.8268534416911864,0.6836866,0.7405131387746824,0.6005754727485018,0.8115663425734136
120,0.35435731609662374,0.7365423644675549,0.54249465,0.7760169832051224,0.6234642005690543,0.8254737455185432
121,0.37427778989076615,0.788037531428511,0.62100315,0.790525078136145,0.6646811474747505,0.8490827777138111
122,0.35756949583689374,0.6825537699872984,0.46587965,0.7678324182821807,0.6578326931794491,0.8442745965254639
123,0.35939964950084685,0.7603291674573274,0.57810044,0.781043305714241,0.6410434744018868,0.8357166512553222
124,0.3471478561560313,0.5992665009452782,0.35912034,0.79453569840694,0.6803466939988212,0.8579030521583993
125,0.36499614218870796,0.6979819072766783,0.48717874,0.7712895894642858,0.6190963985939213,0.8224621037217111
126,0.35809729297955833,0.6295355497522525,0.396315,0.7894330576181999,0.6673101903126484,0.8493112771078426
127,0.3524345114827156,0.6021592041795225,0.3625957,0.7788630679684195,0.659320466984259,0.8446615617330185
128,0.358397380510966,0.7180432701248627,0.51558614,0.7870901320016312,0.6710457949422515,0.852625012908732
129,0.3687292754650116,0.6528986324099081,0.42627662,0.7732638350820502,0.6478827308292407,0.8389506595620171
130,0.32849388221899667,0.7021548678086444,0.49302146,0.7892430501482447,0.6667926389623943,0.8496345394540309
131,0.3335157116254171,0.7814899457576419,0.61072654,0.7687501196350937,0.6444807853920177,0.836545975462924
132,0.33677207231521605,0.6367256538625304,0.40541956,0.7831455783088103,0.6705081486131295,0.851420593591967
133,0.3454833537340164,0.8637787089013916,0.74611366,0.7819960767936436,0.6426667099484825,0.8369297753109075
134,0.3454893092314402,0.5979898556387887,0.35759187,0.7907073413990522,0.6744327534505453,0.8540614926490459
135,0.37061783820390704,0.8007196914458292,0.641152,0.7941665665828948,0.6727872110400053,0.8535421758444289
136,0.3406680514415105,0.7051016468129493,0.49716833,0.8036826333092152,0.6907368287756729,0.8641920281210544
137,0.3284062226613363,0.6849398846595648,0.46914265,0.7901115779018628,0.6470503071581337,0.8392444444972005
138,0.3574632331728935,0.6644463944136281,0.441489,0.7880285457792131,0.6621107504793236,0.8477610422579459
139,0.3410444517930349,0.622977058540855,0.38810042,0.7904042622871698,0.6734103273743948,0.8537768081226292
140,0.34833291669686633,0.7546348411243153,0.56947374,0.7856433639454338,0.6623779232473296,0.8475790340826135
141,0.3340424994627635,0.63197921708497,0.39939773,0.7866859170632873,0.6645729755533734,0.8490103701136246
142,0.33172686298688253,0.9155934220945587,0.8383113,0.7708970424617277,0.6646954961687761,0.8487209375478514
143,0.37788523932298024,0.6552370746375455,0.42933562,0.7774116071613424,0.6605964089318022,0.845855891466151
144,0.3402178078889847,0.6685624635084274,0.44697577,0.7912696935920943,0.6769780668048404,0.8557292414730159
145,0.3411838948726654,0.6212784834305548,0.38598695,0.7874012727761561,0.6566250506505973,0.8450896766149961
146,0.34454889595508575,0.6713488314949061,0.45070925,0.7727657602324866,0.6476929688356073,0.8398047131412673
147,0.3292203903198242,0.6480244159543243,0.41993564,0.7846415572096642,0.6489920707460612,0.8409481992862905
148,0.32282532354195914,0.6690271926108982,0.44759738,0.7928631607033398,0.6832319543651117,0.8593648547752812
149,0.32298676172892254,0.7843825290516157,0.61525595,0.7892473222706339,0.6778623959884853,0.8556534706782851
150,0.31401042143503827,0.643915356074341,0.414627,0.7897757468710122,0.6697689909162036,0.8514611497614704
151,0.33609369248151777,0.6223958359935128,0.38737658,0.7929622030341476,0.6600659523637534,0.8465861003521858
152,0.3191112210353216,0.6058358095014396,0.36703703,0.7906591212935573,0.675897027693642,0.8550182225793803
153,0.3182656243443489,0.6450918129698445,0.41614345,0.7908465703739753,0.6464419705487403,0.83826437004003
154,0.3216920644044876,0.6283245595231741,0.39479175,0.7759404516791376,0.6725799778187969,0.8529199848537544
155,0.3705645481745402,0.6923758825216266,0.47938436,0.7854173005763962,0.6622875301702167,0.8476876454828934
156,0.31724187632401785,0.6740416257665333,0.4543321,0.7965992033368925,0.687995652538527,0.8619317635523881
157,0.3220638101299604,0.5911105869445452,0.34941173,0.7979569752882092,0.6764487670235565,0.8560255982628506
158,0.34468446373939515,0.6642169324032958,0.44118413,0.78019638830135,0.6548599168996825,0.8434709908643766
159,0.3218054433663686,0.5787023033195788,0.33489636,0.794731599937828,0.6768725636307092,0.8559713914801973
160,0.3543337951103846,0.7722512984309668,0.59637207,0.7787713552652902,0.6364772699769552,0.8320834119727352
161,0.31723685065905255,0.5910298630032491,0.3493163,0.7992778516880709,0.6683840026846259,0.8519480216304847
162,0.3393655588229497,0.7774748955135716,0.6044672,0.7869710677192877,0.6582836627550317,0.8454738721329261
163,0.3269720365603765,0.6590783613529244,0.4343843,0.7697968323690595,0.6291534608872388,0.8289020277689082
164,0.316578550140063,0.731861683555791,0.5356215,0.7846456063428116,0.6455791242060913,0.8376115146285115
165,0.32953991492589313,0.7140397099503758,0.5098527,0.8037777230467481,0.6843759833229826,0.8604284155911368
166,0.31162364582220714,0.7184270464919413,0.5161374,0.7980471293464045,0.6865598574877756,0.8609461497159683
167,0.3040927211443583,0.6344855996670413,0.40257198,0.7984873818247673,0.6740704541298346,0.8544842659867474
168,0.30871020356814066,0.602743549981686,0.3632998,0.8100085745777822,0.6860252829023725,0.8619398747862888
169,0.3060242384672165,0.5873809835937343,0.34501642,0.8027346414562494,0.6839821418193384,0.8605303006023284
170,0.3211907347043355,0.5741232448744571,0.3296175,0.8111234782086163,0.6896217402642841,0.8639890494385641
171,0.36908430357774097,0.6077240318107653,0.3693285,0.7972344378465599,0.6803151479300379,0.8577269790322626
172,0.31377712488174436,0.6480009838776714,0.41990528,0.7980207320447874,0.6772197693298059,0.8563019737203935
173,0.3118956411878268,0.5777245242792401,0.33376563,0.8024273207342354,0.6789214693074673,0.8574864117048666
174,0.3191064238548279,0.770086949504839,0.5930339,0.8050957838290507,0.6721897539775856,0.8540751432621958
175,0.3310600479443868,0.9055807997169435,0.8200766,0.7799551475157961,0.6531913481980517,0.842111864598579
176,0.3249480590224266,0.5821572749778853,0.3389071,0.8021409141512293,0.6893099236092911,0.8633615169036136
177,0.319617253045241,0.5729811689884189,0.32830742,0.813028733461431,0.6870839842561846,0.8626924390242937
178,0.3205291643738747,0.8103334076843584,0.65664023,0.8022665722481809,0.6671613756051338,0.8504330014058153
179,0.31816215912501017,0.6135096762390745,0.37639412,0.7977049940783895,0.6503737221798407,0.841932428277898
180,0.29945489565531414,0.6593753100570745,0.4347758,0.8032410550773387,0.6828520192745476,0.8596532981661885
181,0.3107713704307874,0.5839156043344841,0.34095743,0.8063196451911788,0.6719488506371554,0.8534442475327011
182,0.2978676746288935,0.7065724312018118,0.4992446,0.7964211298198484,0.6884202097969817,0.8626552460493345
183,0.3159006357192993,0.5694720463795763,0.3242984,0.8066671968819166,0.6842433850526095,0.860249177105429
184,0.3104027474919955,0.5630480957018017,0.31702316,0.8079347712906653,0.6714253013031063,0.8536592941485559
185,0.31013313978910445,0.7069177272980091,0.49973267,0.7988858228768013,0.6947813451517965,0.8656892431981369
186,0.29486698855956395,0.7394399280045543,0.5467714,0.7928799108689966,0.6556408094791416,0.8448704754647045
187,0.3008336399992307,0.5586207456667885,0.31205714,0.8139628277580017,0.6803914921015083,0.8593747465239406
188,0.30021804173787436,0.6946723648735733,0.4825697,0.7912328767826539,0.6659033266742025,0.8501768051155376
189,0.3108276426792145,0.6834574100226362,0.46711403,0.8067799813575859,0.6782268333790847,0.8574031231811547
190,0.2973565811912219,0.7897208837978694,0.6236591,0.7663156218275894,0.596635344694341,0.8109485039521492
191,0.3054809068640073,0.6925646888733434,0.47964585,0.8011054573391059,0.6926220567252686,0.8655853798372135
192,0.2953609372178713,0.6000355004696029,0.3600426,0.8094998025494533,0.6981666514012974,0.8690140577575247
193,0.2919846619168917,0.5706846251155777,0.32568094,0.8106703080841497,0.7030252100167806,0.8716820602059304
194,0.2886684363087018,0.6035051560959924,0.36421847,0.8154893281231438,0.6764787322865681,0.8568204991851177
195,0.29858230948448183,0.6703568984046546,0.44937837,0.8195436708759178,0.695231472616757,0.8674113966397334
196,0.28151526500781376,0.5693442080700202,0.32415283,0.8166726496999089,0.6865223223784469,0.8627630661097216
197,0.2846083362897237,0.6535966456980878,0.42718858,0.8169819895207121,0.6860109752314469,0.8623398971020737
198,0.27699544628461203,0.5786793345159442,0.33486977,0.818003216167028,0.6903123507915563,0.8653028714955018
199,0.28976947218179705,0.5505133985331956,0.303065,0.81945948569219,0.6734650287213331,0.8556457551143308
200,0.28665123631556827,0.695884747709125,0.48425558,0.8050490962300944,0.6720251023846966,0.8538773082890084
201,0.2992101391156515,0.5664200879741452,0.32083172,0.8215078527047616,0.7005901346178997,0.870847790123999
202,0.28602724373340604,0.611788859436035,0.3742856,0.8244356756337979,0.6984119746256574,0.8697254723211068
203,0.2814569756388664,0.579909534551733,0.33629507,0.818937893988829,0.6839014645096323,0.8614953396015366
204,0.2813841169079145,0.5865735988146112,0.3440686,0.8173761133098246,0.6884813821491232,0.8645087619131275
205,0.344761298596859,0.6231419362222035,0.38830587,0.8166139421203897,0.6829586958682129,0.8606539474605704
206,0.30611456781625745,0.586799089846331,0.34433317,0.820202728521491,0.6829252332911192,0.8603698564390734
207,0.28885647853215535,0.5946007706727937,0.35355008,0.8191470854081334,0.693927841393445,0.8669983172157181
208,0.27305379807949065,0.6080141767492867,0.36968124,0.8254712276740082,0.7067445077102495,0.8748007307232569
209,0.2862315540512403,0.5550021501447938,0.3080274,0.8175487840885326,0.6861341400537471,0.8625377320752612
210,0.29707781672477723,0.5679373993544491,0.3225529,0.8134011910639491,0.6907849757633239,0.8652112739029161
211,0.2778008821109931,0.5873770767827895,0.34501183,0.8205087348013994,0.6718267508711859,0.8548611416106695
212,0.27242819716533023,0.573843593401909,0.32929647,0.820469575731276,0.6760094835799506,0.8572974793054726
213,0.2676389217376709,0.6221826233378135,0.38711122,0.8272688502574366,0.6957505347510005,0.8684397428303616
214,0.26892221023639046,0.6564077006185294,0.43087107,0.8394659895461574,0.7108473203917819,0.8777508458434279
215,0.2824938620130221,0.604390001672958,0.36528727,0.8058331748326811,0.679499678911391,0.8588649257980366
216,0.28371683408816656,0.5381674038509937,0.28962415,0.8270673581092597,0.6908882971189833,0.8655620353103773
217,0.27429527242978413,0.591421203222672,0.34977904,0.8156163855896837,0.6922513986172076,0.8662679104947101
218,0.27389122595389687,0.6509679574566511,0.42375928,0.8293614799093301,0.6871456768315592,0.8638109979626954
219,0.2708315039674441,0.5387353872100881,0.29023582,0.8333524063245441,0.7023363880208283,0.8732914477128101
220,0.2752988169590632,0.544497362174238,0.29647738,0.8288855837383466,0.6902541530199212,0.865338877460622
221,0.3023790364464124,0.5695273337733208,0.32436138,0.8223654364747232,0.6971561082192751,0.869469276030829
222,0.28168894747893014,0.7232355631031228,0.5230697,0.8189655232893968,0.6692961037728746,0.8539975919527064
223,0.30524390836556753,0.5746372799609903,0.330208,0.8063539541314242,0.6617650934580691,0.8487826620594858
224,0.2959269980589549,0.7142975184623276,0.51022094,0.7122885098039079,0.5731374156953067,0.7982350350702057
225,0.2710023696223895,0.6268552662186029,0.39294752,0.8217036314554709,0.688943840220959,0.8647216323442771
226,0.27444965491692225,0.7987451486932707,0.6379938,0.8289758962589032,0.6930640874344354,0.8672444239223632
227,0.26728400141000747,0.650005214927001,0.42250678,0.8235715837226653,0.6786105145978608,0.8589755155480484
228,0.2591479723652204,0.6826822580040057,0.46605507,0.8280154096377007,0.6819150431107064,0.8606622565294444
229,0.27379657129446666,0.5907449217056214,0.34897956,0.7944112845901089,0.640604010441838,0.8360511901949822
230,0.2714936996499697,0.6321225820596597,0.39957896,0.828766201267638,0.6945131079366189,0.8682082759117323
231,0.2626239687204361,0.542164570656114,0.29394242,0.8296457959709038,0.7037176713413248,0.8734629706345636
232,0.2668128917614619,0.5478784075193036,0.30017075,0.8212394576084353,0.6809999059462999,0.8604410770294209
233,0.2611122250556946,0.5727016883715306,0.32798722,0.8145635319826536,0.6683116698350634,0.853011384611367
234,0.25419449160496393,0.5542510289916939,0.3071942,0.8301636119264304,0.7014251978980917,0.8721877263973974
235,0.2573462277650833,0.5774724473614513,0.33347443,0.8305671388812323,0.6882513462340517,0.8647008596720925
236,0.25122497727473575,0.5839112405050767,0.34095234,0.8317312134481618,0.6909170885374769,0.8665233154450951
237,0.2565958946943283,0.5641624467805544,0.31827927,0.8282124029061049,0.692342905791248,0.866321721607417
238,0.25075776179631554,0.5376170862551589,0.28903213,0.8372935603053038,0.7029129932110872,0.873805422973151
239,0.2533356194694837,0.5421096536998744,0.29388288,0.8306895627566475,0.7128244554708341,0.8789918646302326
240,0.25713714212179184,0.5387286935651244,0.2902286,0.8366070557939059,0.7008010405631033,0.8718381519997752
241,0.24711901595195135,0.5693416693318756,0.32414994,0.8271276599229983,0.7020898385079509,0.8730526609001729
242,0.2532505745689074,0.5547067612003679,0.3076996,0.8350667397373184,0.6980350475337118,0.8705781410555445
243,0.2587374294797579,0.595027678230592,0.35405794,0.8324907807837796,0.7045477134359872,0.8743866621243757
244,0.24789582441250482,0.5521012309310283,0.30481577,0.8288654255493871,0.6871903577957846,0.8639809382046635
245,0.2509208867947261,0.5829166615858571,0.33979183,0.8331945987489965,0.7015658997791986,0.8725847811885846
246,0.2417640949289004,0.6224940846250209,0.3874989,0.8278800687378911,0.6880083923959401,0.863906552254745
247,0.25089375774065653,0.545470395770031,0.29753795,0.8400184870438387,0.7065126684938089,0.875776057141071
248,0.2433865378300349,0.5333558586946775,0.28446847,0.839387356247143,0.7090379054039028,0.8771488340200185
249,0.27654052476088203,0.6030905995416387,0.36371827,0.8354930386015955,0.7042065982882619,0.8736875133291313
250,0.2681371952096621,0.5629337810462549,0.31689444,0.8258071235400927,0.6830382498581247,0.8606288224189756
251,0.24543022563060124,0.5429303821208245,0.2947734,0.8314121194679307,0.7024184701249733,0.8728196113017581
252,0.2420177176594734,0.5973021012738505,0.3567698,0.8320046754493317,0.6911323885998194,0.8663112363538381
253,0.2494547002017498,0.5813053648227472,0.33791593,0.8368273702716329,0.7136529515245338,0.8801420771643442
254,0.2457752098639806,0.5718853048011094,0.3270528,0.8417136448683911,0.7062692329682578,0.8758589499948365
255,0.24157369285821914,0.5560877413316548,0.30923358,0.8250013408158189,0.6845257825891564,0.862099527609651
256,0.23318792755405107,0.56886114669324,0.323603,0.8433615177477485,0.7085051566819439,0.8764585877985676
257,0.2280884101986885,0.547574685589785,0.29983804,0.8354546864144785,0.7109134554770978,0.8777223576072889
258,0.24894067992766697,0.540628480624422,0.29227915,0.8336415415364175,0.6964748333185558,0.8694156627530952
259,0.23766152213017147,0.5765261837653314,0.33238244,0.8365691013393385,0.7022476555468552,0.8729972671076804
260,0.24523212214310963,0.518050787687591,0.26837662,0.8436270660345101,0.7120482375401586,0.8794395651745557
261,0.23719207644462587,0.531606049993488,0.282605,0.8368756999204013,0.7061509293668641,0.8755768373230712
262,0.23936355660359065,0.576021388170061,0.33180064,0.8338546450817372,0.7055076070533136,0.8743777595505823
263,0.25057319055000943,0.5309638206240097,0.28192258,0.8344932880572641,0.6932819533618038,0.8674681752770382
264,0.25027777006228763,0.5611323047586515,0.31486946,0.8327134379766394,0.7015815545464543,0.8724466923772998
265,0.24109253883361817,0.5787550096727574,0.33495736,0.8373735856767285,0.6947895414849881,0.869255020754867
